,regrets,rewards,probs,communication_flag
1299,1.0,0.0,0.01809608438052237,True
1300,0.9,0.1,0.015720415208488703,True
1301,1.0,0.0,0.021191832423210145,True
1302,1.0,0.0,0.014809611905366182,True
1303,1.0,0.0,0.016589791420847176,True
1304,1.0,0.0,0.026491136848926546,True
1305,0.9,0.1,0.020606237277388573,True
1306,1.0,0.0,0.021055164001882076,True
1307,0.9,0.1,0.020564601523801684,True
1308,1.0,0.0,0.02035336587578058,True
1309,1.0,0.0,0.01976604601368308,True
1310,1.0,0.0,0.016539360373280944,True
1311,1.0,0.0,0.0236658644862473,True
1312,1.0,0.0,0.032073631044477226,True
1313,1.0,0.0,0.019466731930151582,True
1314,1.0,0.0,0.01871669739484787,True
1315,1.0,0.0,0.01994508267380297,True
1316,0.9,0.1,0.022267965693026782,True
1317,0.9,0.1,0.016695754043757914,True
1318,1.0,0.0,0.01954117394052446,True
1319,1.0,0.0,0.019124774169176816,True
1320,0.9,0.1,0.019163955934345722,True
1321,1.0,0.0,0.019541355408728124,True
1322,1.0,0.0,0.04930597711354494,True
1323,1.0,0.0,0.019463077653199434,True
1324,1.0,0.0,0.019809725508093835,True
1325,1.0,0.0,0.020472370833158494,True
1326,1.0,0.0,0.019155991822481157,True
1327,0.9,0.1,0.02300082016736269,True
1328,1.0,0.0,0.0176581509411335,True
1329,1.0,0.0,0.03704816943500191,True
1330,1.0,0.0,0.020965546183288098,True
1331,1.0,0.0,0.018560395808890462,True
1332,1.0,0.0,0.020812831353396177,True
1333,1.0,0.0,,True
1334,0.9,0.1,0.023313179984688757,True
1335,1.0,0.0,0.02367995379026979,True
1336,1.0,0.0,0.01765743810683489,True
1337,0.9,0.1,0.026008195336908103,True
1338,0.9,0.1,0.01949751893989742,True
1339,1.0,0.0,0.02115673590451479,True
1340,1.0,0.0,0.022242371551692487,True
1341,1.0,0.0,0.017927532177418472,True
1342,0.9,0.1,0.02324407221749425,True
1343,0.9,0.1,0.01857796683907509,True
1344,0.9,0.1,0.016377034643664957,True
1345,0.9,0.1,0.022072703391313554,True
1346,1.0,0.0,0.01773377154022455,True
1347,0.9,0.1,0.0225726873613894,True
1348,0.9,0.1,0.02403291631489992,True
1349,1.0,0.0,0.02067522155120969,True
1350,1.0,0.0,0.01862310469150543,True
1351,0.9,0.1,0.019060478918254374,True
1352,1.0,0.0,0.01969734877347946,True
1353,1.0,0.0,0.02446491252630949,True
1354,1.0,0.0,0.016615035803988577,True
1355,1.0,0.0,0.016389045957475902,True
1356,1.0,0.0,0.019255884271115065,True
1357,0.8,0.2,0.020659515354782342,True
1358,1.0,0.0,0.02042719991877675,True
1359,1.0,0.0,0.021852884069085123,True
1360,0.9,0.1,0.014834487461484969,True
1361,1.0,0.0,0.024375460855662823,True
1362,0.9,0.1,0.01628106930293143,True
1363,1.0,0.0,0.018404577393084764,True
1364,0.9,0.1,0.020564646692946553,True
1365,1.0,0.0,0.016475869761779904,True
1366,1.0,0.0,0.0194252900313586,True
1367,1.0,0.0,0.02067395392805338,True
1368,1.0,0.0,0.016756952414289115,True
1369,1.0,0.0,0.018011840339750052,True
1370,1.0,0.0,0.015539227332919837,True
1371,1.0,0.0,0.018347467482089996,True
1372,1.0,0.0,0.021487760776653885,True
1373,0.9,0.1,0.025537715293467045,True
1374,1.0,0.0,0.01963628437370062,True
1375,1.0,0.0,0.018234402965754272,True
1376,1.0,0.0,0.019246232509613038,True
1377,1.0,0.0,0.01959450193680823,True
1378,1.0,0.0,0.024105042777955533,True
1379,1.0,0.0,0.02134596770629287,True
1380,1.0,0.0,0.020457826647907497,True
1381,1.0,0.0,0.019029756356030703,True
1382,0.9,0.1,0.021626223158091307,True
1383,1.0,0.0,0.021431251615285873,True
1384,1.0,0.0,0.019258373230695725,True
1385,1.0,0.0,0.01624765284359455,True
1386,1.0,0.0,0.03336197389289737,True
1387,1.0,0.0,0.01963381180539727,True
1388,0.9,0.1,0.0199470414314419,True
1389,1.0,0.0,0.020470117591321467,True
1390,0.9,0.1,0.01697703106328845,True
1391,1.0,0.0,0.02053306456655264,True
1392,1.0,0.0,0.02146206647157669,True
1393,1.0,0.0,0.01953147891908884,True
1394,1.0,0.0,0.021023415215313434,True
1395,1.0,0.0,0.01685175667516887,True
1396,1.0,0.0,0.01965393456630409,True
1397,0.9,0.1,0.018744564149528742,True
1398,1.0,0.0,0.022413428127765655,True
1399,1.0,0.0,0.01715185334905982,True
1400,1.0,0.0,0.02081656651571393,True
1401,1.0,0.0,0.023373497743159534,True
1402,1.0,0.0,0.01886511156335473,True
1403,1.0,0.0,0.022926650941371918,True
1404,1.0,0.0,0.018966843839734793,True
1405,1.0,0.0,0.015929204388521613,True
1406,0.9,0.1,0.016558214742690324,True
1407,1.0,0.0,0.0346369843930006,True
1408,1.0,0.0,0.018232651008293032,True
1409,1.0,0.0,0.017808014713227748,True
1410,1.0,0.0,0.020880928449332713,True
1411,1.0,0.0,0.01865627318620682,True
1412,1.0,0.0,0.01638789111748338,True
1413,1.0,0.0,0.02753646271303296,True
1414,1.0,0.0,0.01545365743804723,True
1415,1.0,0.0,0.02207684526219964,True
1416,1.0,0.0,0.02244601622223854,True
1417,1.0,0.0,0.020856195036321877,True
1418,1.0,0.0,0.017348013911396266,True
1419,1.0,0.0,0.019398842472583055,True
1420,1.0,0.0,0.018072805274277924,True
1421,1.0,0.0,0.01904950039461255,True
1422,0.9,0.1,0.01684182193130255,True
1423,1.0,0.0,0.0180119798053056,True
1424,1.0,0.0,0.01889932285994291,True
1425,1.0,0.0,0.018422020971775054,True
1426,1.0,0.0,0.017810461577028036,True
1427,1.0,0.0,0.023129874467849733,True
1428,1.0,0.0,0.018198610004037618,True
1429,0.9,0.1,0.022638750448822974,True
1430,1.0,0.0,0.025457616709172726,True
1431,1.0,0.0,0.022892335383221506,True
1432,1.0,0.0,0.020966474339365958,True
1433,1.0,0.0,0.02170090302824974,True
1434,1.0,0.0,0.018234203103929758,True
1435,1.0,0.0,0.023981839325278996,True
1436,0.9,0.1,0.01938413977622986,True
1437,0.9,0.1,0.021397645957767962,True
1438,1.0,0.0,0.02287035174667835,True
1439,1.0,0.0,0.03548743445426226,True
1440,0.9,0.1,0.020928175933659077,True
1441,1.0,0.0,0.020143121294677258,True
1442,1.0,0.0,0.022859050426632166,True
1443,1.0,0.0,0.015828934404999016,True
1444,1.0,0.0,0.02032198738306761,True
1445,1.0,0.0,0.015572325512766837,True
1446,1.0,0.0,,True
1447,1.0,0.0,0.021157906763255595,True
1448,0.9,0.1,0.02635203655809164,True
1449,1.0,0.0,0.019844504073262215,True
1450,1.0,0.0,0.019166281167417764,True
1451,1.0,0.0,0.01945625813677907,True
1452,1.0,0.0,0.017027850868180393,True
1453,1.0,0.0,0.022897853422909974,True
1454,1.0,0.0,0.017975232051685452,True
1455,1.0,0.0,0.027145188488066196,True
1456,1.0,0.0,0.02316724876873195,True
1457,0.9,0.1,0.022255532303825022,True
1458,1.0,0.0,0.021455629356205465,True
1459,1.0,0.0,0.02031262908130884,True
1460,1.0,0.0,0.017979439737973734,True
1461,1.0,0.0,0.020878578443080185,True
1462,1.0,0.0,0.04478198057040572,True
1463,1.0,0.0,0.01840648576617241,True
1464,1.0,0.0,0.024762200936675072,True
1465,1.0,0.0,0.020773192774504422,True
1466,1.0,0.0,0.02087981766089797,True
1467,1.0,0.0,0.018086125515401362,True
1468,1.0,0.0,0.020926155615597963,True
1469,1.0,0.0,0.016568131186068057,True
1470,1.0,0.0,0.017403719155117868,True
1471,1.0,0.0,0.022258435422554613,True
1472,1.0,0.0,0.020447744941338896,True
1473,1.0,0.0,0.018174416897818447,True
1474,1.0,0.0,0.049480186123400924,True
1475,1.0,0.0,0.01799283889122307,True
1476,1.0,0.0,0.021807654388248922,True
1477,0.9,0.1,0.021423134207725524,True
1478,1.0,0.0,0.016885147243738175,True
1479,1.0,0.0,0.01898284675553441,True
1480,0.9,0.1,0.015414080605842173,True
1481,1.0,0.0,0.023286040779203175,True
1482,1.0,0.0,0.022107592318207026,True
1483,1.0,0.0,0.017681898456066845,True
1484,1.0,0.0,0.017250660341233015,True
1485,0.9,0.1,0.02062132637947798,True
1486,0.9,0.1,0.017936089634895326,True
1487,1.0,0.0,0.05346621572971344,True
1488,1.0,0.0,0.023087968956679104,True
1489,1.0,0.0,0.017403186438605188,True
1490,1.0,0.0,0.01750429418607382,True
1491,1.0,0.0,0.01992706283926964,True
1492,0.9,0.1,0.020833807438611983,True
1493,1.0,0.0,0.021015811152756213,True
1494,1.0,0.0,0.02304142005741596,True
1495,1.0,0.0,0.01795451333746314,True
1496,1.0,0.0,0.01744160654488951,True
1497,1.0,0.0,0.019217296317219735,True
1498,1.0,0.0,0.02297439593821764,True
1499,1.0,0.0,0.02160696149803698,True
1500,1.0,0.0,0.03759971987456083,True
1501,0.9,0.1,0.026968743279576303,True
1502,1.0,0.0,0.024964360892772673,True
1503,1.0,0.0,0.025364385917782784,True
1504,1.0,0.0,0.019016604544594883,True
1505,0.9,0.1,0.018815968371927737,True
1506,1.0,0.0,0.02718076165765524,True
1507,1.0,0.0,0.022944137267768384,True
1508,1.0,0.0,0.022960643656551837,True
1509,1.0,0.0,0.018800953403115273,True
1510,1.0,0.0,0.020503358263522387,True
1511,0.9,0.1,0.021307516749948262,True
1512,0.9,0.1,0.025689653883455323,True
1513,1.0,0.0,0.02038221904076636,True
1514,1.0,0.0,0.021540365368127822,True
1515,1.0,0.0,0.013738751923665405,True
1516,1.0,0.0,0.022786679118871687,True
1517,1.0,0.0,0.01879711924120784,True
1518,1.0,0.0,0.019808050617575644,True
1519,1.0,0.0,0.02407069383189082,True
1520,1.0,0.0,0.015194063121452928,True
1521,1.0,0.0,0.018349799700081347,True
1522,0.9,0.1,0.02625837055966258,True
1523,1.0,0.0,0.019363695243373513,True
1524,1.0,0.0,0.017701416043564677,True
1525,1.0,0.0,0.023170839964586777,True
1526,1.0,0.0,0.015184692619368435,True
1527,0.9,0.1,0.01812465377151966,True
1528,0.9,0.1,0.02107470840564929,True
1529,1.0,0.0,0.015500987507402897,True
1530,1.0,0.0,0.019565083738416433,True
1531,1.0,0.0,0.024132073018699886,True
1532,0.8,0.2,0.025717989541590214,True
1533,1.0,0.0,0.0268191940151155,True
1534,1.0,0.0,0.01738677646499127,True
1535,1.0,0.0,0.018953521829098464,True
1536,1.0,0.0,0.019678747281432152,True
1537,0.9,0.1,0.02608230374753475,True
1538,1.0,0.0,0.021834467258304357,True
1539,1.0,0.0,0.01885454743169248,True
1540,1.0,0.0,0.019788558734580873,True
1541,0.9,0.1,0.028021194227039813,True
1542,1.0,0.0,0.019505600258708,True
1543,0.9,0.1,0.02446745093911886,True
1544,1.0,0.0,0.026702349167317153,True
1545,1.0,0.0,0.017603933252394198,True
1546,1.0,0.0,0.017175865662284195,True
1547,1.0,0.0,0.023195328749716283,True
1548,1.0,0.0,0.020210714219138025,True
1549,1.0,0.0,0.03113983366638422,True
1550,1.0,0.0,0.035516269877552985,True
1551,1.0,0.0,0.011989130452275277,True
1552,0.9,0.1,0.024094592593610287,True
1553,1.0,0.0,0.02390877529978752,True
1554,1.0,0.0,0.016708341892808676,True
1555,1.0,0.0,0.02261622715741396,True
1556,1.0,0.0,0.018881118297576903,True
1557,0.9,0.1,0.01705661225132644,True
1558,1.0,0.0,0.024729081057012083,True
1559,1.0,0.0,0.017781986389309168,True
1560,1.0,0.0,0.02379382764920592,True
1561,0.9,0.1,0.023937542736530305,True
1562,1.0,0.0,0.020393877103924752,True
1563,1.0,0.0,0.022878339095041157,True
1564,1.0,0.0,0.02066795201972127,True
1565,1.0,0.0,0.02499826792627573,True
1566,1.0,0.0,0.016477619152283296,True
1567,1.0,0.0,0.019437731895595788,True
1568,1.0,0.0,0.01679319052491337,True
1569,1.0,0.0,0.019167032558470964,True
1570,0.9,0.1,,True
1571,1.0,0.0,0.023595414217561485,True
1572,1.0,0.0,0.021125077083706856,True
1573,0.9,0.1,0.024745174311101438,True
1574,1.0,0.0,0.025447436410468073,True
1575,1.0,0.0,0.01911794883199036,True
1576,0.9,0.1,0.02015769889112562,True
1577,1.0,0.0,0.023441679403185846,True
1578,1.0,0.0,0.021185080168652348,True
1579,1.0,0.0,0.024533311277627944,True
1580,1.0,0.0,0.02741075083613396,True
1581,0.9,0.1,0.02512405179440975,True
1582,1.0,0.0,0.018507801438681783,True
1583,1.0,0.0,0.019082205649465323,True
1584,1.0,0.0,0.02911897413432598,True
1585,1.0,0.0,0.024181770719587804,True
1586,1.0,0.0,0.021664137206971645,True
1587,1.0,0.0,0.02013989454135299,True
1588,1.0,0.0,0.021409227792173625,True
1589,1.0,0.0,0.015458395052701236,True
1590,1.0,0.0,0.0224807184538804,True
1591,1.0,0.0,0.01981398891657591,True
1592,1.0,0.0,0.021235964447259902,True
1593,0.9,0.1,0.029407044220715762,True
1594,1.0,0.0,0.028269763663411142,True
1595,1.0,0.0,0.022425233339890837,True
1596,0.9,0.1,0.01656946234870702,True
1597,1.0,0.0,0.014484259142773227,True
1598,1.0,0.0,0.02306093368679285,True
1599,0.9,0.1,0.014584970753639936,True
1600,1.0,0.0,0.020546183781698348,True
1601,1.0,0.0,0.02507772445678711,True
1602,0.9,0.1,0.02276442963629961,True
1603,1.0,0.0,0.022054027020931243,True
1604,1.0,0.0,0.026613131817430257,True
1605,1.0,0.0,0.018932045437395573,True
1606,1.0,0.0,0.017949107801541686,True
1607,1.0,0.0,0.02298503532074392,True
1608,0.8,0.2,0.026180153246968985,True
1609,1.0,0.0,0.016136486921459435,True
1610,1.0,0.0,0.022785434406250714,True
1611,1.0,0.0,0.018732481356710195,True
1612,0.9,0.1,0.03010711818933487,True
1613,1.0,0.0,0.02179666068404913,True
1614,1.0,0.0,0.02495412342250347,True
1615,1.0,0.0,0.019946829322725533,True
1616,1.0,0.0,0.02294093109667301,True
1617,1.0,0.0,0.016033030120888726,True
1618,1.0,0.0,0.03765901308506727,True
1619,1.0,0.0,0.029837190825492143,True
1620,1.0,0.0,,True
1621,1.0,0.0,0.023344723414629696,True
1622,1.0,0.0,0.023516053706407546,True
1623,1.0,0.0,0.024331458983942865,True
1624,1.0,0.0,0.02524646194651723,True
1625,1.0,0.0,0.019801120180636643,True
1626,0.9,0.1,0.020099179912358524,True
1627,1.0,0.0,0.016008707415312528,True
1628,1.0,0.0,0.01761332885362208,True
1629,0.9,0.1,0.023862565495073797,True
1630,1.0,0.0,0.02127340342849493,True
1631,1.0,0.0,0.016119295795215295,True
1632,1.0,0.0,0.018088644091039895,True
1633,0.9,0.1,0.01757436217740178,True
1634,0.9,0.1,0.01970333866775036,True
1635,1.0,0.0,0.0350411111023277,True
1636,1.0,0.0,0.02488952437415719,True
1637,1.0,0.0,0.017328127287328243,True
1638,1.0,0.0,0.025562301580794155,True
1639,0.9,0.1,0.02153656422160566,True
1640,1.0,0.0,0.01461505531333387,True
1641,0.9,0.1,0.017125497618690134,True
1642,0.9,0.1,0.021626841463148593,True
1643,0.9,0.1,0.017125216824933887,True
1644,1.0,0.0,0.023246547393500804,True
1645,1.0,0.0,0.018347605934832246,True
1646,1.0,0.0,0.024338405826711096,True
1647,0.9,0.1,0.027620575204491616,True
1648,1.0,0.0,,True
1649,0.9,0.1,0.029076545126736165,True
1650,1.0,0.0,0.031664950959384444,True
1651,1.0,0.0,0.020299069955945014,True
1652,1.0,0.0,0.02502798242494464,True
1653,1.0,0.0,0.03104886980727315,True
1654,1.0,0.0,0.022309112828224897,True
1655,1.0,0.0,0.027084609400480984,True
1656,1.0,0.0,0.014693119237199426,True
1657,1.0,0.0,0.022591297724284233,True
1658,1.0,0.0,0.024475880339741705,True
1659,1.0,0.0,0.017336782114580274,True
1660,1.0,0.0,0.02331047197803855,True
1661,0.9,0.1,0.021248946897685528,True
1662,1.0,0.0,0.032467478327453135,True
1663,0.9,0.1,0.021319190319627524,True
1664,1.0,0.0,0.030227806977927686,True
1665,0.9,0.1,0.022871978487819432,True
1666,1.0,0.0,0.023743970319628716,True
1667,0.9,0.1,0.019646678399294615,True
1668,1.0,0.0,0.024710429646074773,True
1669,1.0,0.0,0.02535409089177847,True
1670,1.0,0.0,0.03309609154239297,True
1671,1.0,0.0,0.02484786305576563,True
1672,1.0,0.0,0.01897672559134662,True
1673,1.0,0.0,0.02487108614295721,True
1674,0.9,0.1,0.022287592408247292,True
1675,0.9,0.1,0.02650145534425974,True
1676,0.9,0.1,0.021226367726922036,True
1677,1.0,0.0,0.02532350504770875,True
1678,1.0,0.0,0.02045431053265929,True
1679,1.0,0.0,0.016045316006056964,True
1680,1.0,0.0,0.024092733301222323,True
1681,1.0,0.0,0.01834148494526744,True
1682,1.0,0.0,0.023946554213762284,True
1683,1.0,0.0,0.025753089785575868,True
1684,1.0,0.0,0.020847854018211365,True
1685,1.0,0.0,,True
1686,1.0,0.0,0.01676745368167758,True
1687,1.0,0.0,0.01911672668065876,True
1688,1.0,0.0,0.0192093217279762,True
1689,1.0,0.0,0.027479684352874754,True
1690,1.0,0.0,0.02596191754564643,True
1691,1.0,0.0,0.024518697103485466,True
1692,1.0,0.0,0.04528405654709786,True
1693,1.0,0.0,0.02028543222695589,True
1694,1.0,0.0,0.016257094565662555,True
1695,0.9,0.1,0.015015569748356938,True
1696,0.9,0.1,0.02166220280341804,True
1697,0.9,0.1,0.0410074888728559,True
1698,0.9,0.1,,True
1699,0.9,0.1,0.018211510963737965,True
1700,1.0,0.0,0.01764182699844241,True
1701,1.0,0.0,0.022649352625012397,True
1702,1.0,0.0,0.02241107765585184,True
1703,1.0,0.0,0.02420244077220559,True
1704,1.0,0.0,0.03474766854196787,True
1705,1.0,0.0,0.02377430014312267,True
1706,1.0,0.0,0.0191537082195282,True
1707,1.0,0.0,0.021257328521460294,True
1708,1.0,0.0,0.020290247187949716,True
1709,1.0,0.0,0.021182392816990615,True
1710,1.0,0.0,0.01681297877803445,True
1711,1.0,0.0,0.01959513332694769,True
1712,1.0,0.0,0.020006900082807987,True
1713,1.0,0.0,0.027579218661412597,True
1714,0.9,0.1,0.03350001648068428,True
1715,1.0,0.0,0.019560724776238204,True
1716,1.0,0.0,0.024311639927327634,True
1717,0.8,0.2,0.02499441304244101,True
1718,1.0,0.0,0.026625783112831414,True
1719,1.0,0.0,-0.3169974751770496,True
1720,1.0,0.0,0.02148565826937556,True
1721,1.0,0.0,0.029010341875255106,True
1722,1.0,0.0,0.022368636354804038,True
1723,1.0,0.0,0.02340172310359776,True
1724,1.0,0.0,0.02318668607622385,True
1725,1.0,0.0,0.02140958486124873,True
1726,1.0,0.0,0.02883787453174591,True
1727,1.0,0.0,0.01984522119164467,True
1728,1.0,0.0,0.0221034474670887,True
1729,1.0,0.0,0.024984531849622727,True
1730,1.0,0.0,0.026911824569106103,True
1731,1.0,0.0,0.05063167796470225,True
1732,1.0,0.0,0.022521595936268568,True
1733,1.0,0.0,0.018865725584328176,True
1734,1.0,0.0,0.019064044672995807,True
1735,1.0,0.0,0.01675271326676011,True
1736,1.0,0.0,0.02569471439346671,True
1737,1.0,0.0,0.014227928838226944,True
1738,1.0,0.0,0.03098532631993294,True
1739,1.0,0.0,0.02055299412459135,True
1740,1.0,0.0,0.01683154017664492,True
1741,1.0,0.0,0.0246364064514637,True
1742,1.0,0.0,0.019200364500284194,True
1743,1.0,0.0,0.01911105252802372,True
1744,1.0,0.0,0.017934840731322767,True
1745,1.0,0.0,0.030571592226624488,True
1746,1.0,0.0,0.018608383717946708,True
1747,0.9,0.1,0.04604817852377892,True
1748,1.0,0.0,0.023646864201873542,True
1749,1.0,0.0,0.01823670561425388,True
1750,1.0,0.0,0.013635960263491143,True
1751,1.0,0.0,0.016424038074910642,True
1752,1.0,0.0,0.02009227517992258,True
1753,1.0,0.0,0.022864597057923673,True
1754,1.0,0.0,0.023637577518820764,True
1755,1.0,0.0,0.01985305333510041,True
1756,1.0,0.0,0.021308302879333496,True
1757,1.0,0.0,0.027389076305553317,True
1758,1.0,0.0,0.024833117035450415,True
1759,1.0,0.0,0.026040537189692257,True
1760,0.9,0.1,0.02083200691267848,True
1761,1.0,0.0,0.02556624747812748,True
1762,1.0,0.0,0.02152320026943926,True
1763,1.0,0.0,0.02356127668172121,True
1764,1.0,0.0,0.0204856819473207,True
1765,1.0,0.0,0.02196521209552884,True
1766,0.8,0.2,0.02345114345662296,True
1767,0.9,0.1,0.02105632801540196,True
1768,0.9,0.1,0.02199766072444618,True
1769,1.0,0.0,0.028321299329400064,True
1770,0.9,0.1,0.019467400888970587,True
1771,1.0,0.0,0.022700121346861123,True
1772,0.9,0.1,0.025177051313221455,True
1773,1.0,0.0,0.022370250523090364,True
1774,1.0,0.0,0.018620234867557883,True
1775,1.0,0.0,0.023725192225538195,True
1776,1.0,0.0,0.021124299947405233,True
1777,1.0,0.0,0.026379173062741755,True
1778,1.0,0.0,0.030430228915065527,True
1779,1.0,0.0,0.015269340388476849,True
1780,1.0,0.0,0.02431415133178234,True
1781,1.0,0.0,0.022891079634428026,True
1782,1.0,0.0,0.021001091599464415,True
1783,1.0,0.0,0.017352658603340388,True
1784,0.9,0.1,0.016707461723126472,True
1785,1.0,0.0,0.024354667775332926,True
1786,1.0,0.0,0.022494113072752953,True
1787,1.0,0.0,0.020438465010374784,True
1788,1.0,0.0,0.021208343282341956,True
1789,1.0,0.0,0.018310034507885577,True
1790,0.9,0.1,0.0202453188598156,True
1791,1.0,0.0,0.029146947618573903,True
1792,1.0,0.0,0.02150250585982576,True
1793,1.0,0.0,0.02319551594555378,True
1794,1.0,0.0,0.03219202235341072,True
1795,1.0,0.0,0.024531899811699988,True
1796,1.0,0.0,0.02666521230712533,True
1797,1.0,0.0,0.016035409283358604,True
1798,1.0,0.0,0.01790544716641307,True
1799,1.0,0.0,0.02586251702159643,True
1800,1.0,0.0,0.02051943987607956,True
1801,1.0,0.0,0.019279644079506397,True
1802,0.9,0.1,0.01730047850869596,True
1803,1.0,0.0,0.023018017411231995,True
1804,1.0,0.0,0.015427194442600012,True
1805,0.9,0.1,0.011212324420921505,True
1806,1.0,0.0,0.017942666006274522,True
1807,1.0,0.0,0.01978002693504095,True
1808,1.0,0.0,0.027361514419317244,True
1809,1.0,0.0,0.02026965841650963,True
1810,0.9,0.1,0.0220769552513957,True
1811,0.9,0.1,0.01780510670505464,True
1812,1.0,0.0,0.023238031938672066,True
1813,1.0,0.0,0.02054999452084303,True
1814,1.0,0.0,0.021424596756696702,True
1815,1.0,0.0,0.0210549745708704,True
1816,1.0,0.0,-0.26573914461187087,True
1817,1.0,0.0,0.02119549298658967,True
1818,0.9,0.1,0.02209119452163577,True
1819,1.0,0.0,0.02355436123907566,True
1820,1.0,0.0,0.023851940408349037,True
1821,1.0,0.0,0.010408392548561097,True
1822,0.9,0.1,0.018004742776975037,True
1823,1.0,0.0,0.019954476878046988,True
1824,1.0,0.0,0.021017944905906916,True
1825,1.0,0.0,0.01959418663755059,True
1826,1.0,0.0,0.021089408174157144,True
1827,1.0,0.0,0.013558971136808396,True
1828,1.0,0.0,0.01697958225850016,True
1829,1.0,0.0,0.015315966559865047,True
1830,1.0,0.0,0.013764864229597152,True
1831,0.9,0.1,0.021036268351599573,True
1832,1.0,0.0,0.023671994172036647,True
1833,1.0,0.0,0.025082331523299216,True
1834,1.0,0.0,0.018394785301643422,True
1835,1.0,0.0,0.01988605218939483,True
1836,1.0,0.0,0.02474069520831108,True
1837,1.0,0.0,0.01983236214146018,True
1838,1.0,0.0,0.026045350544154643,True
1839,0.9,0.1,0.01493704555905424,True
1840,1.0,0.0,0.02097120024263859,True
1841,1.0,0.0,0.018951958557590843,True
1842,1.0,0.0,0.0190053450409323,True
1843,1.0,0.0,0.018950418662279846,True
1844,1.0,0.0,0.0229022360406816,True
1845,1.0,0.0,0.023618455324321986,True
1846,0.9,0.1,0.028707448858767748,True
1847,1.0,0.0,0.021537795290350915,True
1848,1.0,0.0,0.025177395902574062,True
1849,1.0,0.0,0.01806836926843971,True
1850,0.9,0.1,0.021809933148324488,True
1851,1.0,0.0,0.02224050075747073,True
1852,1.0,0.0,0.024317169561982155,True
1853,1.0,0.0,0.018585534859448673,True
1854,1.0,0.0,0.023126340936869383,True
1855,0.9,0.1,0.021127216075547038,True
1856,1.0,0.0,0.01724827764555812,True
1857,1.0,0.0,0.020966949919238687,True
1858,0.9,0.1,0.016971688019111753,True
1859,1.0,0.0,0.016549868509173393,True
1860,1.0,0.0,0.02142142141237855,True
1861,1.0,0.0,0.02411104030907154,True
1862,1.0,0.0,0.0183308525942266,True
1863,1.0,0.0,0.025565499812364577,True
1864,1.0,0.0,0.024748064950108527,True
1865,1.0,0.0,0.024349177232943477,True
1866,1.0,0.0,0.021161353029310704,True
1867,1.0,0.0,0.024012588150799274,True
1868,1.0,0.0,0.018044765386730433,True
1869,1.0,0.0,0.020041199587285518,True
1870,1.0,0.0,0.020446173381060362,True
1871,1.0,0.0,0.019160802103579046,True
1872,1.0,0.0,0.025128216482698917,True
1873,1.0,0.0,0.02658435944467783,True
1874,1.0,0.0,0.025359169393777848,True
1875,1.0,0.0,0.020392354810610414,True
1876,1.0,0.0,0.014207057375460862,True
1877,1.0,0.0,0.02067445171996951,True
1878,1.0,0.0,0.02399338814429939,True
1879,1.0,0.0,0.0208785439375788,True
1880,0.9,0.1,0.019019126333296298,True
1881,1.0,0.0,0.020765214040875436,True
1882,1.0,0.0,0.01893627978861332,True
1883,1.0,0.0,0.02350822277367115,True
1884,1.0,0.0,0.022071631345897912,True
1885,1.0,0.0,0.022254250291734935,True
1886,1.0,0.0,0.0225566977635026,True
1887,1.0,0.0,0.024702041782438754,True
1888,1.0,0.0,0.026110921427607535,True
1889,1.0,0.0,0.0220905686262995,True
1890,1.0,0.0,0.020407534623518585,True
1891,1.0,0.0,0.024413400888442995,True
1892,1.0,0.0,0.019285568688064813,True
1893,1.0,0.0,0.021078786067664623,True
1894,1.0,0.0,0.027228870801627635,True
1895,1.0,0.0,0.02675685826689005,True
1896,1.0,0.0,0.01801963085308671,True
1897,1.0,0.0,0.0237217977643013,True
1898,0.9,0.1,0.024607861042022706,True
1899,1.0,0.0,0.018399772793054582,True
1900,0.9,0.1,0.01881685433909297,True
1901,1.0,0.0,0.019977393164299428,True
1902,1.0,0.0,0.020691645797342062,True
1903,1.0,0.0,0.014605851209489628,True
1904,1.0,0.0,0.0211079666740261,True
1905,1.0,0.0,0.017195448288111946,True
1906,1.0,0.0,0.017457515094429256,True
1907,1.0,0.0,0.017808726988732815,True
1908,1.0,0.0,0.024454393796622752,True
1909,1.0,0.0,0.013738427031785249,True
1910,1.0,0.0,0.01715081303846091,True
1911,1.0,0.0,0.020443721394985914,True
1912,1.0,0.0,0.035542887775227426,True
1913,1.0,0.0,0.01879035010933876,True
1914,1.0,0.0,0.02153841161634773,True
1915,0.9,0.1,0.022972256131470203,True
1916,1.0,0.0,0.021811340283602477,True
1917,1.0,0.0,0.021464862674474717,True
1918,0.9,0.1,0.016969473572680728,True
1919,1.0,0.0,0.02575917635113001,True
1920,1.0,0.0,0.019323349371552466,True
1921,1.0,0.0,0.018855846021324396,True
1922,1.0,0.0,0.022351496573537587,True
1923,1.0,0.0,0.021738774701952936,True
1924,1.0,0.0,0.021599442022852598,True
1925,0.9,0.1,0.026064050663262606,True
1926,1.0,0.0,0.01576354002172593,True
1927,1.0,0.0,0.022464890033006668,True
1928,1.0,0.0,0.02646266482770443,True
1929,1.0,0.0,0.015459132753312588,True
1930,0.9,0.1,0.014581560404621996,True
1931,1.0,0.0,0.021107086911797523,True
1932,0.9,0.1,0.01851359186694026,True
1933,1.0,0.0,0.02234456716105342,True
1934,1.0,0.0,0.01921567814424634,True
1935,1.0,0.0,0.02006009448086843,True
1936,1.0,0.0,0.02073663454502821,True
